O*NET-SOC Code,Title,Element ID,Element Name,Scale ID,Scale Name,Data Value,N,Standard Error,Lower CI Bound,Upper CI Bound,Recommend Suppress,Date,Domain Source
173031.01,Surveying Technicians,1.C.7.a,Innovation,IM,Importance,2.88,24,,,,,Jul-17,Occupational Expert
173031.01,Surveying Technicians,1.C.7.b,Analytical Thinking,IM,Importance,4,24,,,,,Jul-17,Occupational Expert
173031.02,Mapping Technicians,1.C.1.a,Achievement/Effort,IM,Importance,3.73,22,0.32,3.06,4.39,N,Jul-14,Incumbent
173031.02,Mapping Technicians,1.C.1.b,Persistence,IM,Importance,3.6,22,0.26,3.05,4.15,N,Jul-14,Incumbent
173031.02,Mapping Technicians,1.C.1.c,Initiative,IM,Importance,3.36,22,0.51,2.3,4.42,N,Jul-14,Incumbent
173031.02,Mapping Technicians,1.C.2.b,Leadership,IM,Importance,3.13,22,0.27,2.56,3.7,N,Jul-14,Incumbent
173031.02,Mapping Technicians,1.C.3.a,Cooperation,IM,Importance,4.09,22,0.17,3.73,4.45,N,Jul-14,Incumbent
173031.02,Mapping Technicians,1.C.3.b,Concern for Others,IM,Importance,3.14,21,0.27,2.57,3.72,N,Jul-14,Incumbent
173031.02,Mapping Technicians,1.C.3.c,Social Orientation,IM,Importance,2.74,22,0.28,2.16,3.31,N,Jul-14,Incumbent
173031.02,Mapping Technicians,1.C.4.a,Self Control,IM,Importance,3.08,22,0.61,1.81,4.36,N,Jul-14,Incumbent
173031.02,Mapping Technicians,1.C.4.b,Stress Tolerance,IM,Importance,3.53,22,0.32,2.86,4.2,N,Jul-14,Incumbent
173031.02,Mapping Technicians,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.48,22,0.52,2.39,4.57,N,Jul-14,Incumbent
173031.02,Mapping Technicians,1.C.5.a,Dependability,IM,Importance,4.2,21,0.23,3.71,4.68,N,Jul-14,Incumbent
173031.02,Mapping Technicians,1.C.5.b,Attention to Detail,IM,Importance,4.62,22,0.12,4.38,4.86,N,Jul-14,Incumbent
173031.02,Mapping Technicians,1.C.5.c,Integrity,IM,Importance,3.64,21,0.43,2.75,4.53,N,Jul-14,Incumbent
173031.02,Mapping Technicians,1.C.6,Independence,IM,Importance,4.08,21,0.16,3.76,4.4,N,Jul-14,Incumbent
173031.02,Mapping Technicians,1.C.7.a,Innovation,IM,Importance,3.21,21,0.45,2.27,4.15,N,Jul-14,Incumbent
173031.02,Mapping Technicians,1.C.7.b,Analytical Thinking,IM,Importance,4.04,21,0.3,3.41,4.66,N,Jul-14,Incumbent
191011,Animal Scientists,1.C.1.a,Achievement/Effort,IM,Importance,4.26,27,,,,,Jul-16,Occupational Expert
191011,Animal Scientists,1.C.1.b,Persistence,IM,Importance,4.11,27,,,,,Jul-16,Occupational Expert
191011,Animal Scientists,1.C.1.c,Initiative,IM,Importance,4.48,27,,,,,Jul-16,Occupational Expert
191011,Animal Scientists,1.C.2.b,Leadership,IM,Importance,3.96,27,,,,,Jul-16,Occupational Expert
191011,Animal Scientists,1.C.3.a,Cooperation,IM,Importance,3.88,26,,,,,Jul-16,Occupational Expert
191011,Animal Scientists,1.C.3.b,Concern for Others,IM,Importance,3.54,26,,,,,Jul-16,Occupational Expert
191011,Animal Scientists,1.C.3.c,Social Orientation,IM,Importance,3.04,26,,,,,Jul-16,Occupational Expert
191011,Animal Scientists,1.C.4.a,Self Control,IM,Importance,3.88,25,,,,,Jul-16,Occupational Expert
191011,Animal Scientists,1.C.4.b,Stress Tolerance,IM,Importance,3.81,26,,,,,Jul-16,Occupational Expert
191011,Animal Scientists,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.85,26,,,,,Jul-16,Occupational Expert
191011,Animal Scientists,1.C.5.a,Dependability,IM,Importance,4.54,26,,,,,Jul-16,Occupational Expert
191011,Animal Scientists,1.C.5.b,Attention to Detail,IM,Importance,4.58,26,,,,,Jul-16,Occupational Expert
191011,Animal Scientists,1.C.5.c,Integrity,IM,Importance,4.74,27,,,,,Jul-16,Occupational Expert
191011,Animal Scientists,1.C.6,Independence,IM,Importance,4,27,,,,,Jul-16,Occupational Expert
191011,Animal Scientists,1.C.7.a,Innovation,IM,Importance,4.22,27,,,,,Jul-16,Occupational Expert
191011,Animal Scientists,1.C.7.b,Analytical Thinking,IM,Importance,4.54,26,,,,,Jul-16,Occupational Expert
191012,Food Scientists and Technologists,1.C.1.a,Achievement/Effort,IM,Importance,3.92,26,,,,,Jun-10,Occupational Expert
191012,Food Scientists and Technologists,1.C.1.b,Persistence,IM,Importance,3.81,26,,,,,Jun-10,Occupational Expert
191012,Food Scientists and Technologists,1.C.1.c,Initiative,IM,Importance,3.92,26,,,,,Jun-10,Occupational Expert
191012,Food Scientists and Technologists,1.C.2.b,Leadership,IM,Importance,3.65,26,,,,,Jun-10,Occupational Expert
191012,Food Scientists and Technologists,1.C.3.a,Cooperation,IM,Importance,4.12,26,,,,,Jun-10,Occupational Expert
191012,Food Scientists and Technologists,1.C.3.b,Concern for Others,IM,Importance,3.23,26,,,,,Jun-10,Occupational Expert
191012,Food Scientists and Technologists,1.C.3.c,Social Orientation,IM,Importance,3.27,26,,,,,Jun-10,Occupational Expert
191012,Food Scientists and Technologists,1.C.4.a,Self Control,IM,Importance,3.77,26,,,,,Jun-10,Occupational Expert
191012,Food Scientists and Technologists,1.C.4.b,Stress Tolerance,IM,Importance,3.23,26,,,,,Jun-10,Occupational Expert
191012,Food Scientists and Technologists,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.88,26,,,,,Jun-10,Occupational Expert
191012,Food Scientists and Technologists,1.C.5.a,Dependability,IM,Importance,4.38,26,,,,,Jun-10,Occupational Expert
191012,Food Scientists and Technologists,1.C.5.b,Attention to Detail,IM,Importance,4.42,26,,,,,Jun-10,Occupational Expert
191012,Food Scientists and Technologists,1.C.5.c,Integrity,IM,Importance,4.54,26,,,,,Jun-10,Occupational Expert
191012,Food Scientists and Technologists,1.C.6,Independence,IM,Importance,3.27,26,,,,,Jun-10,Occupational Expert
191012,Food Scientists and Technologists,1.C.7.a,Innovation,IM,Importance,3.85,26,,,,,Jun-10,Occupational Expert
191012,Food Scientists and Technologists,1.C.7.b,Analytical Thinking,IM,Importance,4.31,26,,,,,Jun-10,Occupational Expert
191013,Soil and Plant Scientists,1.C.1.a,Achievement/Effort,IM,Importance,4.41,27,,,,,Jul-14,Occupational Expert
191013,Soil and Plant Scientists,1.C.1.b,Persistence,IM,Importance,4.19,27,,,,,Jul-14,Occupational Expert
191013,Soil and Plant Scientists,1.C.1.c,Initiative,IM,Importance,4.37,27,,,,,Jul-14,Occupational Expert
191013,Soil and Plant Scientists,1.C.2.b,Leadership,IM,Importance,3.81,27,,,,,Jul-14,Occupational Expert
191013,Soil and Plant Scientists,1.C.3.a,Cooperation,IM,Importance,4.23,26,,,,,Jul-14,Occupational Expert
191013,Soil and Plant Scientists,1.C.3.b,Concern for Others,IM,Importance,3.3,27,,,,,Jul-14,Occupational Expert
191013,Soil and Plant Scientists,1.C.3.c,Social Orientation,IM,Importance,2.85,27,,,,,Jul-14,Occupational Expert
191013,Soil and Plant Scientists,1.C.4.a,Self Control,IM,Importance,3.67,27,,,,,Jul-14,Occupational Expert
191013,Soil and Plant Scientists,1.C.4.b,Stress Tolerance,IM,Importance,3.7,27,,,,,Jul-14,Occupational Expert
191013,Soil and Plant Scientists,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.07,27,,,,,Jul-14,Occupational Expert
191013,Soil and Plant Scientists,1.C.5.a,Dependability,IM,Importance,4.46,26,,,,,Jul-14,Occupational Expert
191013,Soil and Plant Scientists,1.C.5.b,Attention to Detail,IM,Importance,4.48,27,,,,,Jul-14,Occupational Expert
191013,Soil and Plant Scientists,1.C.5.c,Integrity,IM,Importance,4.59,27,,,,,Jul-14,Occupational Expert
191013,Soil and Plant Scientists,1.C.6,Independence,IM,Importance,4.22,27,,,,,Jul-14,Occupational Expert
191013,Soil and Plant Scientists,1.C.7.a,Innovation,IM,Importance,3.96,27,,,,,Jul-14,Occupational Expert
191013,Soil and Plant Scientists,1.C.7.b,Analytical Thinking,IM,Importance,4.27,26,,,,,Jul-14,Occupational Expert
191020.01,Biologists,1.C.1.a,Achievement/Effort,IM,Importance,3.48,16,0.2,3.05,3.91,N,Aug-18,Incumbent
191020.01,Biologists,1.C.1.b,Persistence,IM,Importance,3.76,16,0.13,3.48,4.05,N,Aug-18,Incumbent
191020.01,Biologists,1.C.1.c,Initiative,IM,Importance,4.17,16,0.1,3.96,4.38,N,Aug-18,Incumbent
191020.01,Biologists,1.C.2.b,Leadership,IM,Importance,3.8,16,0.19,3.39,4.21,N,Aug-18,Incumbent
191020.01,Biologists,1.C.3.a,Cooperation,IM,Importance,4.57,15,0.16,4.23,4.91,N,Aug-18,Incumbent
191020.01,Biologists,1.C.3.b,Concern for Others,IM,Importance,3.35,15,0.18,2.97,3.72,N,Aug-18,Incumbent
191020.01,Biologists,1.C.3.c,Social Orientation,IM,Importance,3.19,15,0.18,2.79,3.58,N,Aug-18,Incumbent
191020.01,Biologists,1.C.4.a,Self Control,IM,Importance,3.46,15,0.23,2.96,3.95,N,Aug-18,Incumbent
191020.01,Biologists,1.C.4.b,Stress Tolerance,IM,Importance,3.98,15,0.26,3.42,4.53,N,Aug-18,Incumbent
191020.01,Biologists,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.85,15,0.19,3.44,4.26,N,Aug-18,Incumbent
191020.01,Biologists,1.C.5.a,Dependability,IM,Importance,4.09,15,0.12,3.84,4.34,N,Aug-18,Incumbent
191020.01,Biologists,1.C.5.b,Attention to Detail,IM,Importance,4.6,15,0.19,4.19,5,N,Aug-18,Incumbent
191020.01,Biologists,1.C.5.c,Integrity,IM,Importance,4.54,16,0.14,4.25,4.83,N,Aug-18,Incumbent
191020.01,Biologists,1.C.6,Independence,IM,Importance,3.59,16,0.26,3.04,4.14,N,Aug-18,Incumbent
191020.01,Biologists,1.C.7.a,Innovation,IM,Importance,3.28,16,0.24,2.77,3.79,N,Aug-18,Incumbent
191020.01,Biologists,1.C.7.b,Analytical Thinking,IM,Importance,4.39,16,0.25,3.86,4.91,N,Aug-18,Incumbent
191021,Biochemists and Biophysicists,1.C.1.a,Achievement/Effort,IM,Importance,4.36,22,,,,,Jul-12,Occupational Expert
191021,Biochemists and Biophysicists,1.C.1.b,Persistence,IM,Importance,4.32,22,,,,,Jul-12,Occupational Expert
191021,Biochemists and Biophysicists,1.C.1.c,Initiative,IM,Importance,4.18,22,,,,,Jul-12,Occupational Expert
191021,Biochemists and Biophysicists,1.C.2.b,Leadership,IM,Importance,3.36,22,,,,,Jul-12,Occupational Expert
191021,Biochemists and Biophysicists,1.C.3.a,Cooperation,IM,Importance,3.5,22,,,,,Jul-12,Occupational Expert
191021,Biochemists and Biophysicists,1.C.3.b,Concern for Others,IM,Importance,2.45,22,,,,,Jul-12,Occupational Expert
191021,Biochemists and Biophysicists,1.C.3.c,Social Orientation,IM,Importance,2,22,,,,,Jul-12,Occupational Expert
191021,Biochemists and Biophysicists,1.C.4.a,Self Control,IM,Importance,3.23,22,,,,,Jul-12,Occupational Expert
191021,Biochemists and Biophysicists,1.C.4.b,Stress Tolerance,IM,Importance,3.68,22,,,,,Jul-12,Occupational Expert
191021,Biochemists and Biophysicists,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.95,22,,,,,Jul-12,Occupational Expert
191021,Biochemists and Biophysicists,1.C.5.a,Dependability,IM,Importance,3.91,22,,,,,Jul-12,Occupational Expert
191021,Biochemists and Biophysicists,1.C.5.b,Attention to Detail,IM,Importance,4.33,21,,,,,Jul-12,Occupational Expert
191021,Biochemists and Biophysicists,1.C.5.c,Integrity,IM,Importance,4.59,22,,,,,Jul-12,Occupational Expert
191021,Biochemists and Biophysicists,1.C.6,Independence,IM,Importance,3.82,22,,,,,Jul-12,Occupational Expert
191021,Biochemists and Biophysicists,1.C.7.a,Innovation,IM,Importance,4.32,22,,,,,Jul-12,Occupational Expert
191021,Biochemists and Biophysicists,1.C.7.b,Analytical Thinking,IM,Importance,4.64,22,,,,,Jul-12,Occupational Expert
191022,Microbiologists,1.C.1.a,Achievement/Effort,IM,Importance,3.96,23,,,,,Jul-17,Occupational Expert
191022,Microbiologists,1.C.1.b,Persistence,IM,Importance,4,23,,,,,Jul-17,Occupational Expert
191022,Microbiologists,1.C.1.c,Initiative,IM,Importance,4,23,,,,,Jul-17,Occupational Expert
191022,Microbiologists,1.C.2.b,Leadership,IM,Importance,3.35,23,,,,,Jul-17,Occupational Expert
191022,Microbiologists,1.C.3.a,Cooperation,IM,Importance,4.13,23,,,,,Jul-17,Occupational Expert
191022,Microbiologists,1.C.3.b,Concern for Others,IM,Importance,3.43,23,,,,,Jul-17,Occupational Expert
191022,Microbiologists,1.C.3.c,Social Orientation,IM,Importance,2.48,23,,,,,Jul-17,Occupational Expert
191022,Microbiologists,1.C.4.a,Self Control,IM,Importance,3.61,23,,,,,Jul-17,Occupational Expert
191022,Microbiologists,1.C.4.b,Stress Tolerance,IM,Importance,3.78,23,,,,,Jul-17,Occupational Expert
191022,Microbiologists,1.C.4.c,Adaptability/Flexibility,IM,Importance,4,23,,,,,Jul-17,Occupational Expert
191022,Microbiologists,1.C.5.a,Dependability,IM,Importance,4.52,23,,,,,Jul-17,Occupational Expert
191022,Microbiologists,1.C.5.b,Attention to Detail,IM,Importance,4.83,23,,,,,Jul-17,Occupational Expert
191022,Microbiologists,1.C.5.c,Integrity,IM,Importance,4.61,23,,,,,Jul-17,Occupational Expert
191022,Microbiologists,1.C.6,Independence,IM,Importance,3.78,23,,,,,Jul-17,Occupational Expert
191022,Microbiologists,1.C.7.a,Innovation,IM,Importance,3.35,23,,,,,Jul-17,Occupational Expert
191022,Microbiologists,1.C.7.b,Analytical Thinking,IM,Importance,4.57,23,,,,,Jul-17,Occupational Expert
191023,Zoologists and Wildlife Biologists,1.C.1.a,Achievement/Effort,IM,Importance,3.79,46,0.07,3.64,3.93,N,Aug-18,Incumbent
191023,Zoologists and Wildlife Biologists,1.C.1.b,Persistence,IM,Importance,3.85,46,0.08,3.68,4.01,N,Aug-18,Incumbent
191023,Zoologists and Wildlife Biologists,1.C.1.c,Initiative,IM,Importance,3.94,46,0.09,3.75,4.13,N,Aug-18,Incumbent
191023,Zoologists and Wildlife Biologists,1.C.2.b,Leadership,IM,Importance,3.76,46,0.12,3.51,4,N,Aug-18,Incumbent
191023,Zoologists and Wildlife Biologists,1.C.3.a,Cooperation,IM,Importance,4.24,47,0.12,4,4.47,N,Aug-18,Incumbent
191023,Zoologists and Wildlife Biologists,1.C.3.b,Concern for Others,IM,Importance,3.48,47,0.12,3.24,3.72,N,Aug-18,Incumbent
191023,Zoologists and Wildlife Biologists,1.C.3.c,Social Orientation,IM,Importance,2.84,47,0.16,2.52,3.15,N,Aug-18,Incumbent
191023,Zoologists and Wildlife Biologists,1.C.4.a,Self Control,IM,Importance,3.66,47,0.16,3.33,3.99,N,Aug-18,Incumbent
191023,Zoologists and Wildlife Biologists,1.C.4.b,Stress Tolerance,IM,Importance,3.63,47,0.12,3.39,3.88,N,Aug-18,Incumbent
191023,Zoologists and Wildlife Biologists,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.77,47,0.18,3.41,4.12,N,Aug-18,Incumbent
191023,Zoologists and Wildlife Biologists,1.C.5.a,Dependability,IM,Importance,3.9,47,0.2,3.49,4.31,N,Aug-18,Incumbent
191023,Zoologists and Wildlife Biologists,1.C.5.b,Attention to Detail,IM,Importance,4,47,0.08,3.84,4.15,N,Aug-18,Incumbent
191023,Zoologists and Wildlife Biologists,1.C.5.c,Integrity,IM,Importance,4.22,47,0.13,3.97,4.47,N,Aug-18,Incumbent
191023,Zoologists and Wildlife Biologists,1.C.6,Independence,IM,Importance,3.92,47,0.08,3.76,4.09,N,Aug-18,Incumbent
191023,Zoologists and Wildlife Biologists,1.C.7.a,Innovation,IM,Importance,3.21,47,0.18,2.85,3.58,N,Aug-18,Incumbent
191023,Zoologists and Wildlife Biologists,1.C.7.b,Analytical Thinking,IM,Importance,3.91,47,0.16,3.6,4.22,N,Aug-18,Incumbent
191029.01,Bioinformatics Scientists,1.C.1.a,Achievement/Effort,IM,Importance,4.41,30,0.34,3.72,5,N,Jul-12,Incumbent
191029.01,Bioinformatics Scientists,1.C.1.b,Persistence,IM,Importance,4.51,30,0.26,3.98,5,N,Jul-12,Incumbent
191029.01,Bioinformatics Scientists,1.C.1.c,Initiative,IM,Importance,4.38,29,0.18,4,4.75,N,Jul-12,Incumbent
191029.01,Bioinformatics Scientists,1.C.2.b,Leadership,IM,Importance,3.67,29,0.32,3.01,4.33,N,Jul-12,Incumbent
191029.01,Bioinformatics Scientists,1.C.3.a,Cooperation,IM,Importance,3.98,30,0.06,3.85,4.11,N,Jul-12,Incumbent
191029.01,Bioinformatics Scientists,1.C.3.b,Concern for Others,IM,Importance,2.89,30,0.38,2.12,3.66,N,Jul-12,Incumbent
191029.01,Bioinformatics Scientists,1.C.3.c,Social Orientation,IM,Importance,2.85,29,0.37,2.09,3.61,N,Jul-12,Incumbent
191029.01,Bioinformatics Scientists,1.C.4.a,Self Control,IM,Importance,3.3,30,0.27,2.76,3.85,N,Jul-12,Incumbent
191029.01,Bioinformatics Scientists,1.C.4.b,Stress Tolerance,IM,Importance,3.23,30,0.3,2.63,3.84,N,Jul-12,Incumbent
191029.01,Bioinformatics Scientists,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.31,30,0.24,3.82,4.81,N,Jul-12,Incumbent
191029.01,Bioinformatics Scientists,1.C.5.a,Dependability,IM,Importance,4.48,30,0.18,4.1,4.85,N,Jul-12,Incumbent
191029.01,Bioinformatics Scientists,1.C.5.b,Attention to Detail,IM,Importance,4.54,30,0.2,4.13,4.95,N,Jul-12,Incumbent
191029.01,Bioinformatics Scientists,1.C.5.c,Integrity,IM,Importance,4.49,30,0.26,3.97,5,N,Jul-12,Incumbent
191029.01,Bioinformatics Scientists,1.C.6,Independence,IM,Importance,4.45,30,0.28,3.87,5,N,Jul-12,Incumbent
191029.01,Bioinformatics Scientists,1.C.7.a,Innovation,IM,Importance,4.23,30,0.15,3.92,4.55,N,Jul-12,Incumbent
191029.01,Bioinformatics Scientists,1.C.7.b,Analytical Thinking,IM,Importance,4.85,30,0.1,4.64,5,N,Jul-12,Incumbent
191029.02,Molecular and Cellular Biologists,1.C.1.a,Achievement/Effort,IM,Importance,4.17,23,,,,,Jul-16,Occupational Expert
191029.02,Molecular and Cellular Biologists,1.C.1.b,Persistence,IM,Importance,4.57,23,,,,,Jul-16,Occupational Expert
191029.02,Molecular and Cellular Biologists,1.C.1.c,Initiative,IM,Importance,4.22,23,,,,,Jul-16,Occupational Expert
191029.02,Molecular and Cellular Biologists,1.C.2.b,Leadership,IM,Importance,3.3,23,,,,,Jul-16,Occupational Expert
191029.02,Molecular and Cellular Biologists,1.C.3.a,Cooperation,IM,Importance,3.48,23,,,,,Jul-16,Occupational Expert
191029.02,Molecular and Cellular Biologists,1.C.3.b,Concern for Others,IM,Importance,2.78,23,,,,,Jul-16,Occupational Expert
191029.02,Molecular and Cellular Biologists,1.C.3.c,Social Orientation,IM,Importance,2.26,23,,,,,Jul-16,Occupational Expert
191029.02,Molecular and Cellular Biologists,1.C.4.a,Self Control,IM,Importance,3.35,23,,,,,Jul-16,Occupational Expert
191029.02,Molecular and Cellular Biologists,1.C.4.b,Stress Tolerance,IM,Importance,3.48,23,,,,,Jul-16,Occupational Expert
191029.02,Molecular and Cellular Biologists,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.87,23,,,,,Jul-16,Occupational Expert
191029.02,Molecular and Cellular Biologists,1.C.5.a,Dependability,IM,Importance,4.3,23,,,,,Jul-16,Occupational Expert
191029.02,Molecular and Cellular Biologists,1.C.5.b,Attention to Detail,IM,Importance,4.78,23,,,,,Jul-16,Occupational Expert
191029.02,Molecular and Cellular Biologists,1.C.5.c,Integrity,IM,Importance,4.61,23,,,,,Jul-16,Occupational Expert
191029.02,Molecular and Cellular Biologists,1.C.6,Independence,IM,Importance,3.78,23,,,,,Jul-16,Occupational Expert
191029.02,Molecular and Cellular Biologists,1.C.7.a,Innovation,IM,Importance,4.09,23,,,,,Jul-16,Occupational Expert
191029.02,Molecular and Cellular Biologists,1.C.7.b,Analytical Thinking,IM,Importance,4.65,23,,,,,Jul-16,Occupational Expert
191029.03,Geneticists,1.C.1.a,Achievement/Effort,IM,Importance,4.4,30,,,,,Jul-16,Occupational Expert
191029.03,Geneticists,1.C.1.b,Persistence,IM,Importance,4.47,30,,,,,Jul-16,Occupational Expert
191029.03,Geneticists,1.C.1.c,Initiative,IM,Importance,4.53,30,,,,,Jul-16,Occupational Expert
191029.03,Geneticists,1.C.2.b,Leadership,IM,Importance,4.03,30,,,,,Jul-16,Occupational Expert
191029.03,Geneticists,1.C.3.a,Cooperation,IM,Importance,3.97,30,,,,,Jul-16,Occupational Expert
191029.03,Geneticists,1.C.3.b,Concern for Others,IM,Importance,3.55,29,,,,,Jul-16,Occupational Expert
191029.03,Geneticists,1.C.3.c,Social Orientation,IM,Importance,3.13,30,,,,,Jul-16,Occupational Expert
191029.03,Geneticists,1.C.4.a,Self Control,IM,Importance,3.93,30,,,,,Jul-16,Occupational Expert
191029.03,Geneticists,1.C.4.b,Stress Tolerance,IM,Importance,4.17,30,,,,,Jul-16,Occupational Expert
191029.03,Geneticists,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.13,30,,,,,Jul-16,Occupational Expert
191029.03,Geneticists,1.C.5.a,Dependability,IM,Importance,4.23,30,,,,,Jul-16,Occupational Expert
191029.03,Geneticists,1.C.5.b,Attention to Detail,IM,Importance,4.63,30,,,,,Jul-16,Occupational Expert
